event_type,job,task,machine,status,priority
TASK,6370078467,388,4246147567.0,1,0,3600
TASK,6370078467,389,4246147567.0,1,0,3601
TASK,6370078467,390,4246147567.0,1,0,3602
TASK,6370078467,391,4246147567.0,1,0,3603
TASK,6370078467,392,4246147567.0,1,0,3604
TASK,6370078467,393,4246147567.0,1,0,3605
TASK,6370078467,394,4246147567.0,1,0,3606
TASK,6376956015,89,39.0,4,0,3607
TASK,6376952152,146,699687291.0,4,0,3608
TASK,6376956015,57,7776867.0,4,0,3609
TASK,6376952152,42,2851626.0,4,0,3610
TASK,6376956015,64,655674915.0,4,0,3611
TASK,6376956015,170,1339662.0,4,0,3612
TASK,6375949780,241,3299567034.0,4,4,3613
TASK,6376952152,131,1691553.0,4,0,3614
TASK,6376956015,60,38720514.0,4,0,3615
TASK,6376952152,8,318412479.0,4,0,3616
TASK,6375949780,448,351651873.0,4,4,3617
TASK,6376952152,108,2924160186.0,4,0,3618
TASK,6376956015,158,6608010.0,4,0,3619
TASK,6376952152,80,1436297979.0,4,0,3620
TASK,6376956015,34,905277.0,4,0,3621
TASK,6376952152,115,4802092023.0,4,0,3622
TASK,6376956015,97,1437080736.0,4,0,3623
TASK,5285926325,0,1094725.0,1,9,3624
TASK,6376902825,10,17503798.0,4,1,3625
TASK,6376952152,32,4301975065.0,4,0,3626
TASK,6376952152,145,711355.0,4,0,3627
TASK,6376952152,56,1271479.0,4,0,3628
TASK,6376956015,49,67.0,4,0,3629
TASK,6376952152,53,1807069.0,4,0,3630
TASK,6376956015,131,711670.0,4,0,3631
TASK,6376950100,65,711697.0,4,4,3632
TASK,6376952152,122,16917835.0,4,0,3633
TASK,6376952152,52,410753191.0,4,0,3634
TASK,6376952152,193,1436349856.0,4,0,3635
TASK,6376956015,91,4497606319.0,4,0,3636
TASK,6376952152,157,431073067.0,4,0,3637
TASK,6375949780,444,705721.0,4,4,3638
TASK,6376956015,77,974254.0,4,0,3639
TASK,6376956015,41,284738152.0,4,0,3640
TASK,6376952152,36,682843.0,4,0,3641
TASK,6376956015,53,119376598.0,4,0,3642
TASK,6376952152,100,2507551843.0,4,0,3643
TASK,6376952152,164,317337439.0,4,0,3644
TASK,6376952152,147,2388426106.0,4,0,3645
TASK,6376952152,184,336069481.0,4,0,3646
TASK,6376952152,14,1093459.0,4,0,3647
TASK,6376956015,111,16918681.0,4,0,3648
TASK,6376952152,64,16931047.0,4,0,3649
TASK,6376956015,120,1429845358.0,4,0,3650
TASK,6376956015,162,6566737.0,4,0,3651
TASK,6376952152,132,5772163.0,4,0,3652
TASK,6376952152,34,4303169212.0,4,0,3653
TASK,6376954807,4,711247.0,4,6,3654
TASK,6376952152,180,590678842.0,4,0,3655
TASK,6376952152,97,567769.0,4,0,3656
TASK,6376952152,135,351652783.0,4,0,3657
TASK,6376952152,186,284739134.0,4,0,3658
TASK,6376952152,77,682394.0,4,0,3659
TASK,6375949780,299,317472674.0,4,4,3660
TASK,6376952152,116,4802887274.0,4,0,3661
TASK,6376952152,44,978710.0,4,0,3662
TASK,6376952152,24,167394353.0,4,0,3663
TASK,6376952152,151,6607760.0,4,0,3664
TASK,6376952152,41,13006715.0,4,0,3665
TASK,6376952152,120,638204.0,4,0,3666
TASK,6376952152,62,38699456.0,4,0,3667
TASK,6376956015,18,38699456.0,4,0,3668
TASK,6376952152,125,599792.0,4,0,3669
TASK,6376956015,152,1436796428.0,4,0,3670
TASK,6376956015,52,1272605.0,4,0,3671
TASK,6376902825,70,6566783.0,4,1,3672
TASK,6376952152,104,63619232.0,4,0,3673
TASK,6376952152,82,1339142.0,4,0,3674
TASK,6376952152,114,554338230.0,4,0,3675
TASK,6376956015,16,6567288.0,4,0,3676
TASK,6376952152,9,705651.0,4,0,3677
TASK,6376952152,48,4498592316.0,4,0,3678
TASK,6376956015,106,368771442.0,4,0,3679
TASK,6376952152,119,4302673458.0,4,0,3680
TASK,6376952152,137,6569547.0,4,0,3681
TASK,515042969,9,3671911495.0,1,0,3682
TASK,515042969,21,2893685736.0,1,0,3683
TASK,6375655837,443,317486392.0,4,4,3684
TASK,6376952152,101,1094362.0,4,0,3685
TASK,6376952152,92,318350734.0,4,0,3686
TASK,6376952152,143,1436670898.0,4,0,3687
TASK,6376952152,161,294793945.0,4,0,3688
TASK,6376952152,47,1439863531.0,4,0,3689
TASK,6376952152,156,294793990.0,4,0,3690
TASK,6376956015,169,1429160164.0,4,0,3691
TASK,6376952152,90,372629563.0,4,0,3692
TASK,6376959456,0,431050253.0,1,8,3693
TASK,6376959577,0,38748492.0,1,8,3694
TASK,6376952152,74,288943802.0,4,0,3695
TASK,6376952152,118,294887447.0,4,0,3696
TASK,6376952152,127,1322522.0,4,0,3697
TASK,6376952152,154,257333291.0,4,0,3698
TASK,4121195473,0,3407946425.0,5,10,3699
TASK,6376952152,27,501437816.0,4,0,3700
TASK,6376959502,0,431050253.0,1,4,3701
TASK,6376959502,1,16970346.0,1,4,3702
TASK,6376959502,2,63733369.0,1,4,3703
TASK,6376959502,3,4820096567.0,1,4,3704
TASK,6376959502,4,778602858.0,1,4,3705
TASK,6376959502,5,336055234.0,1,4,3706
TASK,6376959502,6,336038559.0,1,4,3707
TASK,6376959502,7,6566593.0,1,4,3708
TASK,6376959502,8,6565198.0,1,4,3709
TASK,6376959502,9,277449078.0,1,4,3710
TASK,6376959502,10,38728345.0,1,4,3711
TASK,6376959502,11,5015624394.0,1,4,3712
TASK,6376959502,12,207571782.0,1,4,3713
TASK,6376959502,13,1093685.0,1,4,3714
TASK,6376959502,14,636079607.0,1,4,3715
TASK,6376959606,0,4802492155.0,1,0,3716
TASK,6376876879,11,4478522184.0,4,1,3717
TASK,6376956015,73,934745121.0,4,0,3718
TASK,4121195473,0,3957380417.0,1,10,3719
TASK,515042969,17,82755268.0,1,0,3720
TASK,6376893176,69,30790108.0,4,1,3721
TASK,6376893176,29,4304980423.0,4,1,3722
TASK,6376458683,430,4246147567.0,2,1,,3723
TASK,6376458683,541,4246147567.0,1,1,3724
TASK,6370078467,649,4246147567.0,1,0,3725
TASK,6370078467,650,4246147567.0,1,0,3726
TASK,6370078467,651,4246147567.0,1,0,3727
TASK,6370078467,652,4246147567.0,1,0,3728
TASK,6370078467,653,4246147567.0,1,0,3729
TASK,6370078467,654,4246147567.0,1,0,3730
TASK,6370078467,655,4246147567.0,1,0,3731
TASK,6370078467,656,4246147567.0,1,0,3732
TASK,6379831979,84,1436306259.0,4,4,3733
TASK,6379831979,88,418532934.0,4,4,3734
TASK,6379022236,1023,3083757078.0,4,0,3735
TASK,6379022236,2008,4802124009.0,4,0,3736
TASK,6379022236,1751,4802124009.0,4,0,3737
TASK,6379022236,1421,4802124009.0,4,0,3738
TASK,515042969,18,317489272.0,1,0,3739
TASK,6379022236,1215,4820248525.0,4,0,3740
TASK,6379435474,916,294872324.0,3,4,3741
TASK,6377799536,478,4802514053.0,4,4,3742
TASK,6379875908,267,3352152956.0,4,4,3743
TASK,6379022236,2000,336061715.0,4,0,3744
TASK,6377619101,190,305376837.0,2,0,3745
TASK,6379814493,364,305376837.0,1,4,3746
TASK,6379022236,1974,4469181000.0,4,0,3747
TASK,6379022236,472,156597936.0,4,0,3748
TASK,6379649772,0,904722.0,4,8,3749
TASK,6379022236,1091,3232087917.0,4,0,3750
TASK,6379022236,961,717270.0,4,0,3751
TASK,6379435474,916,318350726.0,1,4,3752
TASK,515042969,9,41.0,1,0,3753
TASK,515042969,14,400510152.0,1,0,3754
TASK,6370078467,657,904166.0,1,0,3755
TASK,6379022236,2013,1304089.0,4,0,3756
TASK,6379022236,683,1304089.0,4,0,3757
TASK,6379022236,1228,1094425.0,4,0,3758
TASK,6379022236,675,631942.0,4,0,3759
TASK,6379022236,2202,1034791.0,4,0,3760
TASK,6379022236,1392,1034791.0,4,0,3761
TASK,6379022236,109,13010155.0,4,0,3762
TASK,6379022236,1871,336061915.0,4,0,3763
TASK,6379022236,2057,63639178.0,4,0,3764
TASK,515042969,3,336038688.0,1,0,3765
TASK,515042969,16,1664088958.0,1,0,3766
TASK,515042969,26,1340060.0,1,0,3767
TASK,6377619101,190,38673904.0,1,0,3768
TASK,6379814493,1185,294854993.0,3,4,3769
TASK,6379875908,84,5489233415.0,4,4,3770
TASK,6379022236,1588,3932834507.0,4,0,3771
TASK,6379022236,192,227418857.0,4,0,3772
TASK,6379022236,1238,227418857.0,4,0,3773
TASK,6379022236,501,38667194.0,4,0,3774
TASK,6379022236,1540,1272590.0,4,0,3775
TASK,6379022236,955,1272590.0,4,0,3776
TASK,6379022236,2025,1436350589.0,4,0,3777
TASK,6379022236,19,38664350.0,4,0,3778
TASK,6379022236,394,3868878023.0,4,0,3779
TASK,6379022236,2178,682254.0,4,0,3780
TASK,6379022236,686,284757930.0,4,0,3781
TASK,6379022236,1478,3602570805.0,4,0,3782
TASK,6379022236,448,478267407.0,4,0,3783
TASK,6379022236,10,418923855.0,4,0,3784
TASK,6379022236,267,226118358.0,4,0,3785
TASK,6379022236,290,1436615811.0,4,0,3786
TASK,6379022236,1012,4707313254.0,4,0,3787
TASK,6379814493,1185,1304042.0,1,4,3788
TASK,6379022236,1957,2599764148.0,4,0,3789
TASK,6379022236,353,6570712.0,4,0,3790
TASK,6379022236,1500,1464815278.0,4,0,3791
TASK,6378961757,38,3868315939.0,4,0,3792
TASK,6379022236,69,1288946224.0,4,0,3793
TASK,6379022236,304,1150028497.0,4,0,3794
TASK,6376458683,538,4246147567.0,2,1,,3795
TASK,6376458683,556,4246147567.0,1,1,3796
TASK,515042969,3,4469213375.0,1,0,3797
TASK,6370078467,672,4246147567.0,1,0,3798
TASK,6370078467,780,4246147567.0,1,0,3799
TASK,6370078467,781,4246147567.0,1,0,3800
TASK,6370078467,782,4246147567.0,1,0,3801
TASK,6370078467,783,4246147567.0,1,0,3802
TASK,6370078467,784,4246147567.0,1,0,3803
TASK,6370078467,785,4246147567.0,1,0,3804
TASK,6370078467,786,4246147567.0,1,0,3805
TASK,6377619101,26,4802864573.0,1,0,3806
TASK,6380556595,192,1697637.0,4,4,3807
TASK,6380556595,323,30905607.0,4,4,3808
TASK,6377619101,9,30905615.0,1,0,3809
TASK,6380336729,0,277431430.0,4,8,3810
TASK,5461238921,7,4551818422.0,3,9,3811
TASK,6380556595,262,7777822.0,4,4,3812
TASK,6377619101,246,277431422.0,3,0,3813
TASK,6380556595,930,38649380.0,4,4,3814
TASK,6377619101,82,4820096768.0,3,0,3815
TASK,5461238921,7,696935762.0,1,9,3816
TASK,515042969,7,4301996108.0,1,0,3817
TASK,6377619101,395,2891252310.0,3,0,3818
TASK,6377619101,105,4477402464.0,3,0,3819
TASK,6377619101,371,400453008.0,3,0,3820
TASK,515042969,24,4820157251.0,1,0,3821
TASK,6377619101,82,4802041305.0,1,0,3822
TASK,6377619101,246,4971650238.0,1,0,3823
TASK,515042969,15,3878482705.0,1,0,3824
TASK,6377619101,105,1343784.0,1,0,3825
TASK,6377619101,371,1093819.0,1,0,3826
TASK,6377619101,395,402179449.0,1,0,3827
TASK,6377619101,316,660410.0,3,0,3828
TASK,6377619101,155,294763364.0,3,0,3829
TASK,515042969,1,4469203363.0,1,0,3830
TASK,515042969,2,181811372.0,1,0,3831
TASK,515042969,6,1094506.0,1,0,3832
TASK,515042969,20,554448185.0,1,0,3833
TASK,6377619101,414,38748492.0,3,0,3834
TASK,6380556595,83,4820076711.0,4,4,3835
TASK,515042969,23,1177134993.0,1,0,3836
TASK,6377619101,155,431039289.0,1,0,3837
TASK,6377619101,316,294941834.0,1,0,3838
TASK,6377619101,459,351639640.0,3,0,3839
TASK,6376458683,553,4246147567.0,2,1,,3840
TASK,6385285447,1042,682478.0,1,0,3841
TASK,6385677062,0,1274437.0,1,0,3842
TASK,6385678254,0,351620863.0,1,0,3843
TASK,6385403335,40,2574290485.0,4,4,3844
TASK,6385403335,90,7246234.0,4,4,3845
TASK,6385573280,313,5781934.0,4,4,3846
TASK,6385573280,262,6201459631.0,4,4,3847
TASK,6385403335,143,1436344237.0,4,4,3848
TASK,6385403335,33,672409.0,4,4,3849
TASK,6385403335,64,4246084468.0,4,4,3850
TASK,6385573280,442,682478.0,1,4,3851
TASK,6385573280,443,2787457444.0,1,4,3852
TASK,6385573280,444,2787457444.0,1,4,3853
TASK,515042969,0,7781237.0,1,0,3854
TASK,515042969,11,7781237.0,1,0,3855
TASK,515042969,12,7781237.0,1,0,3856
TASK,515042969,17,7781237.0,1,0,3857
TASK,5567180387,4,38732634.0,1,0,3858
TASK,5966089485,342,903478.0,1,0,3859
TASK,6114773114,760,2670720532.0,1,0,3860
TASK,6362685211,50,7781237.0,1,0,3861
TASK,6362687634,108,4820076494.0,1,0,3862
TASK,6362687634,112,288787841.0,1,0,3863
TASK,6362687634,117,258719092.0,1,0,3864
TASK,6385128675,120,336062213.0,1,0,3865
TASK,6385128675,123,268221779.0,1,0,3866
TASK,6385591477,119,368277587.0,1,0,3867
TASK,6385403335,163,4820358467.0,4,4,3868
TASK,6385558166,3,32056130.0,4,4,3869
TASK,6385578402,22,1271936.0,4,4,3870
TASK,6385578402,16,351622730.0,4,4,3871
TASK,6385403335,82,257348783.0,4,4,3872
TASK,6385403335,48,400426733.0,4,4,3873
TASK,6385573280,445,5781934.0,1,4,3874
TASK,515042969,18,4027200724.0,1,0,3875
TASK,515042969,26,284750721.0,1,0,3876
TASK,6385591477,120,305376841.0,1,0,3877
TASK,6385403335,61,2851662.0,4,4,3878
TASK,6385604396,28,538734099.0,4,4,3879
TASK,6385403335,1,376211496.0,4,4,3880
TASK,6385403335,3,682401.0,4,4,3881
TASK,6385573280,316,4802086443.0,4,4,3882
TASK,6385320938,279,317303103.0,4,4,3883
TASK,6385573280,320,929699751.0,4,4,3884
TASK,6385403335,119,294493134.0,4,4,3885
TASK,6385403335,38,4820241801.0,4,4,3886
TASK,6385403335,152,1436297979.0,4,4,3887
TASK,6385678945,0,32007941.0,1,1,3888
TASK,6362687634,121,32056130.0,1,0,3889
TASK,6385128675,125,351622730.0,1,0,3890
TASK,6385403335,109,3867916837.0,4,4,3891
TASK,6385578402,6,1270075.0,4,4,3892
TASK,6385403335,46,4477243396.0,4,4,3893
TASK,6385578402,8,216971023.0,4,4,3894
TASK,6385403335,145,7311325.0,4,4,3895
TASK,6385578402,9,4820059525.0,4,4,3896
TASK,6385403335,113,3230899591.0,4,4,3897
TASK,6385403335,136,1439356567.0,4,4,3898
TASK,6385573280,447,929699751.0,1,4,3899
TASK,6385573280,448,4802086443.0,1,4,3900
TASK,6370078467,120,4802086443.0,1,0,3901
TASK,6385403335,91,4820426474.0,4,4,3902
TASK,6385403335,98,400475291.0,4,4,3903
TASK,6385403335,30,1094576.0,4,4,3904
TASK,6385403335,149,631949.0,4,4,3905
TASK,6385403335,69,294854378.0,4,4,3906
TASK,6362687634,123,1270075.0,1,0,3907
TASK,6385578402,21,3305911488.0,4,4,3908
TASK,6385403335,129,1807149354.0,4,4,3909
TASK,6385403335,135,1429198062.0,4,4,3910
TASK,6385403335,95,257504316.0,4,4,3911
TASK,6385403335,150,1119618555.0,4,4,3912
TASK,6385403335,14,294823356.0,4,4,3913
TASK,6385403335,156,903480.0,4,4,3914
TASK,6385403335,81,7716048.0,4,4,3915
TASK,6385403335,44,4486057692.0,4,4,3916
TASK,6379056955,0,1436529642.0,3,9,3917
TASK,6384441943,881,257495712.0,2,0,3918
TASK,6385403335,43,4304108913.0,4,4,3919
TASK,6385403335,67,326378752.0,4,4,3920
TASK,6385403335,85,711889.0,4,4,3921
TASK,6385578402,4,1315420.0,4,4,3922
TASK,6385403335,114,3829048.0,4,4,3923
TASK,6385403335,106,61734760.0,4,4,3924
TASK,6385403335,34,6640621.0,4,4,3925
TASK,6385578402,7,1338901.0,4,4,3926
TASK,6385403335,20,2712135562.0,4,4,3927
TASK,6379056955,0,1436529642.0,1,9,3928
TASK,6385403335,22,344751704.0,4,4,3929
TASK,6385403335,42,1093292.0,4,4,3930
TASK,6385534296,41,226252511.0,4,4,3931
TASK,6385578402,3,778737698.0,4,4,3932
TASK,6385609375,9,567341.0,4,6,3933
TASK,6385534296,51,4820140214.0,4,4,3934
TASK,6380168008,3318,3550378130.0,2,0,3935
TASK,6385403335,45,6608636.0,4,4,3936
TASK,6385403335,12,902898.0,4,4,3937
TASK,6385403335,116,2421729495.0,4,4,3938
TASK,6385573280,336,845968527.0,4,4,3939
TASK,6385573280,335,845968527.0,4,4,3940
TASK,6385359594,0,1340388.0,4,4,3941
TASK,6385403335,117,4820365692.0,4,4,3942
TASK,515042969,6,907532.0,1,0,3943
TASK,6380168008,3318,7195364.0,1,0,3944
TASK,6385128675,129,4820140214.0,1,0,3945
TASK,6385403335,75,4820218075.0,4,4,3946
TASK,6370078467,232,5777359786.0,2,0,3947
TASK,6385573280,428,5777359786.0,1,4,3948
TASK,6385573280,330,3640980664.0,4,4,3949
TASK,6385573280,327,4802910787.0,4,4,3950
TASK,6385403335,72,734367061.0,4,4,3951
TASK,6385403335,9,5068934938.0,4,4,3952
TASK,6385609375,11,6569659.0,4,6,3953
TASK,6385573280,449,845968527.0,1,4,3954
TASK,6385573280,450,845968527.0,1,4,3955
TASK,6385403335,36,5100834323.0,4,4,3956
TASK,6385534296,43,1267346.0,4,4,3957
TASK,6385403335,103,4820110436.0,4,4,3958
TASK,6385403335,97,227401895.0,4,4,3959
TASK,6385403335,21,1269191.0,4,4,3960
TASK,6385573280,331,294772556.0,4,4,3961
TASK,6385403335,154,317504396.0,4,4,3962
TASK,6385403335,55,3338709320.0,4,4,3963
TASK,6385573280,451,3640980664.0,1,4,3964
TASK,6385573280,452,4802910787.0,1,4,3965
TASK,6370078467,184,4802910787.0,1,0,3966
TASK,6385604396,43,4302228162.0,4,4,3967
TASK,6385604396,37,3128124342.0,4,4,3968
TASK,6385403335,18,6641553.0,4,4,3969
TASK,6385534268,0,336061524.0,4,8,3970
TASK,6385534296,70,418532934.0,5,4,3971
TASK,6385534296,75,3408595889.0,5,4,3972
TASK,6385534296,84,4820138060.0,5,4,3973
TASK,6385534436,0,1269585.0,5,0,3974
TASK,6385604396,40,38699472.0,4,4,3975
TASK,6385604356,0,1470461682.0,4,4,3976
TASK,6385604396,4,216976230.0,5,4,3977
TASK,6385604396,9,4820106260.0,5,4,3978
TASK,6385604396,13,38657103.0,5,4,3979
TASK,6385604396,34,1093336.0,5,4,3980
TASK,6385604396,36,4469151537.0,5,4,3981
TASK,6385604396,42,3829148.0,5,4,3982
TASK,6385604396,45,4820309854.0,5,4,3983
TASK,6385604396,49,4820222658.0,5,4,3984
TASK,6385604491,0,3498074162.0,5,0,3985
TASK,6385573280,321,6289704471.0,4,4,3986
TASK,6385573280,333,907176.0,4,4,3987
TASK,6385573280,453,294772556.0,1,4,3988
TASK,6385573280,454,6289704471.0,1,4,3989
TASK,6385573280,455,907176.0,1,4,3990
TASK,6362687634,141,418532934.0,1,0,3991
TASK,6385128675,134,3408595889.0,1,0,3992
TASK,515042969,9,3498074162.0,1,0,3993
TASK,6385403335,134,280036725.0,4,4,3994
TASK,515042969,16,5984672990.0,1,0,3995
TASK,6385573280,345,317302981.0,4,4,3996
TASK,6385403335,102,4469861644.0,4,4,3997
TASK,6385403335,110,4478386750.0,4,4,3998
TASK,6385403335,8,2790482470.0,4,4,3999
TASK,6385403335,71,1338920.0,4,4,4000
TASK,6385573280,456,317302981.0,1,4,4001
TASK,5484770275,35,1094282.0,2,0,4002
TASK,6377987575,61,1094282.0,2,0,4003
TASK,6384444183,619,1094282.0,2,0,4004
TASK,6384441943,2169,1094282.0,2,0,4005
TASK,6385285447,818,1094282.0,2,0,,4006
TASK,6387133017,878,317330952.0,1,0,4007
TASK,6387946895,893,351612258.0,1,0,4008
TASK,6387946895,894,554342892.0,1,0,4009
TASK,6387946895,895,2891252310.0,1,0,4010
TASK,6387946895,896,351598146.0,1,0,4011
TASK,6387946895,897,4820058969.0,1,0,4012
TASK,6388292373,2030,5782488.0,1,0,4013
TASK,6388292373,2033,4303416480.0,1,0,4014
TASK,6388292373,2036,4303416480.0,1,0,4015
TASK,6388392008,1738,376328589.0,1,0,4016
TASK,6388392008,1771,351612258.0,1,0,4017
TASK,6388392008,1772,351598146.0,1,0,4018
TASK,6388392008,1774,2891252310.0,1,0,4019
TASK,6388392008,1775,317330952.0,1,0,4020
TASK,6388392008,1776,351664161.0,1,0,4021
TASK,6388518239,0,30790398.0,1,0,4022
TASK,6387968411,3862,4302800702.0,5,4,4023
TASK,6388404690,968,400468859.0,4,4,4024
TASK,6388270053,64,294994016.0,3,4,4025
TASK,6387968411,507,3938708294.0,4,4,4026
TASK,6388319791,992,351640961.0,4,4,4027
TASK,6387968411,1105,376328969.0,4,4,4028
TASK,6387968411,4091,854791685.0,4,4,4029
TASK,6388319791,471,778566023.0,4,4,4030
TASK,6387968411,4099,257410070.0,4,4,4031
TASK,6387968411,1256,6641711.0,4,4,4032
TASK,6388319791,413,765971.0,4,4,4033
TASK,6388319791,875,1437846758.0,4,4,4034
TASK,6387968411,3410,711998.0,4,4,4035
TASK,6388319791,845,2346962309.0,4,4,4036
TASK,6387968411,2896,4802850503.0,5,4,4037
TASK,6387968411,4136,336047624.0,4,4,4038
TASK,6387968411,1921,294902000.0,4,4,4039
TASK,6388319791,998,317807864.0,4,4,4040
TASK,6387968411,1062,47599262.0,4,4,4041
TASK,6388319791,780,317488481.0,4,4,4042
TASK,6388319791,443,400480289.0,4,4,4043
TASK,6387968411,4224,903473.0,4,4,4044
TASK,6387968411,2730,317488508.0,4,4,4045
TASK,6388178445,309,345305735.0,4,4,4046
TASK,6388404690,87,708537212.0,4,4,4047
TASK,6388319791,767,317496401.0,4,4,4048
TASK,6388319791,751,317477915.0,4,4,4049
TASK,6387968411,945,2097701837.0,4,4,4050
TASK,6387968411,8420,2188987289.0,4,4,4051
TASK,6387968411,424,3571864010.0,4,4,4052
TASK,6388404690,931,789827300.0,4,4,4053
TASK,6388270053,214,6565058.0,4,4,4054
TASK,6387968411,9844,3938706287.0,4,4,4055
TASK,6388319791,35,2994651170.0,4,4,4056
TASK,6388319791,855,97961876.0,4,4,4057
TASK,6387968411,4202,328881104.0,5,4,4058
TASK,6388298325,734,2420929961.0,4,4,4059
TASK,6388319791,608,4820140755.0,4,4,4060
TASK,6387968411,3872,1273122.0,4,4,4061
TASK,6387968411,9436,400468860.0,4,4,4062
TASK,6388319791,872,400468869.0,4,4,4063
TASK,6387968411,1300,431038818.0,4,4,4064
TASK,6387968411,2814,227099016.0,4,4,4065
TASK,6387968411,2747,1094283.0,5,4,4066
TASK,6387968411,4112,421569.0,4,4,4067
TASK,6388319791,715,257406696.0,4,4,4068
TASK,6387968411,2726,1177134993.0,5,4,4069
TASK,6387968411,9293,3349180629.0,4,4,4070
TASK,6387968411,4176,351640926.0,4,4,4071
TASK,6387968411,3679,4802467653.0,5,4,4072
TASK,6387968411,1716,284793624.0,4,4,4073
TASK,6387968411,2369,2055730239.0,4,4,4074
TASK,6387968411,9879,368695836.0,4,4,4075
TASK,6388319791,894,63655542.0,4,4,4076
TASK,6388319791,604,4820309550.0,4,4,4077
TASK,6387968411,9656,351617994.0,4,4,4078
TASK,6387968411,2678,351617994.0,4,4,4079
TASK,6388298325,614,231521724.0,4,4,4080
TASK,6387968411,4046,682785.0,4,4,4081
TASK,6387968411,193,351690642.0,4,4,4082
TASK,6388298325,165,422082.0,4,4,4083
TASK,6387968411,3014,351655236.0,4,4,4084
TASK,6387968411,3642,351655236.0,4,4,4085
TASK,6387968411,217,8388711.0,4,4,4086
TASK,6388319791,199,2343655971.0,4,4,4087
TASK,6386457420,428,283968648.0,4,0,4088
TASK,6387968411,4095,227443932.0,4,4,4089
TASK,6388404690,441,336058857.0,4,4,4090
TASK,6388319791,844,3601051587.0,4,4,4091
TASK,6388319791,773,2381583204.0,4,4,4092
TASK,6388270053,66,118818603.0,4,4,4093
TASK,6388178445,185,4302036684.0,4,4,4094
TASK,6387968411,613,3231267210.0,4,4,4095
TASK,6388319791,840,97957296.0,4,4,4096
TASK,6387133017,578,478267408.0,2,0,,4097
TASK,6394466047,345,351648206.0,1,1,4098
TASK,515042969,5,3866849185.0,1,0,4099
TASK,6396292648,397,351648206.0,1,0,4100
TASK,6396292648,801,284786938.0,2,0,4101
TASK,6396271662,341,284786938.0,1,4,4102
TASK,6395989008,2247,225796510.0,4,0,4103
TASK,6396792727,14,257347891.0,4,4,4104
TASK,6396792727,0,12933667.0,4,4,4105
TASK,6396792674,0,2565725887.0,4,8,4106
TASK,6396792727,1,4475868292.0,5,4,4107
TASK,6396792727,2,1470505181.0,5,4,4108
TASK,6396792727,3,1271215.0,5,4,4109
TASK,6396792727,4,1436371780.0,5,4,4110
TASK,6396792727,5,903478.0,5,4,4111
TASK,6396792727,6,294964090.0,5,4,4112
TASK,6396792727,7,1672853.0,5,4,4113
TASK,6396792727,8,1436494886.0,5,4,4114
TASK,6396792727,9,1094459.0,5,4,4115
TASK,6396792727,10,6641558.0,5,4,4116
TASK,6396792727,11,905071.0,5,4,4117
TASK,6396792727,12,211421509.0,5,4,4118
TASK,6396792727,13,317488532.0,5,4,4119
TASK,6396792842,0,599793.0,5,0,4120
TASK,6395895769,3061,789748633.0,4,4,4121
TASK,4861489847,47,979116.0,1,1,4122
TASK,515042969,15,257502280.0,1,0,4123
TASK,6396292648,543,3689260641.0,1,0,4124
TASK,6396292648,887,3689260641.0,1,0,4125
TASK,6395895769,3085,1269191.0,4,4,4126
TASK,6396811231,0,1331908.0,1,8,4127
TASK,6396811435,0,336032777.0,1,4,4128
TASK,6396292648,801,789748633.0,1,0,4129
TASK,6396292648,888,789748633.0,1,0,4130
TASK,6396292648,889,789748633.0,1,0,4131
TASK,6395989008,439,904935.0,4,0,4132
TASK,6395989008,2206,2343794781.0,4,0,4133
TASK,6396811311,0,1331908.0,1,4,4134
TASK,6396811311,1,46274553.0,1,4,4135
TASK,6396811311,2,4152577737.0,1,4,4136
TASK,6396811311,3,336073906.0,1,4,4137
TASK,6396811311,4,711175.0,1,4,4138
TASK,6396811311,5,711895.0,1,4,4139
TASK,6396811311,6,4820019870.0,1,4,4140
TASK,6396811311,7,4820059719.0,1,4,4141
TASK,6396811311,8,3998905372.0,1,4,4142
TASK,6396811311,9,1092585.0,1,4,4143
TASK,6396811311,10,418691.0,1,4,4144
TASK,6396811311,11,2850410.0,1,4,4145
TASK,6396811311,12,97959149.0,1,4,4146
TASK,6396811311,13,1436330079.0,1,4,4147
TASK,6396811311,14,1268820.0,1,4,4148
TASK,6396811311,15,38752796.0,1,4,4149
TASK,6396811311,16,1437359316.0,1,4,4150
TASK,6396811311,17,207833363.0,1,4,4151
TASK,6396811311,18,16917773.0,1,4,4152
TASK,6396811311,19,257500738.0,1,4,4153
TASK,6396811311,20,766664.0,1,4,4154
TASK,6396811311,21,599793.0,1,4,4155
TASK,6396811311,22,4820338068.0,1,4,4156
TASK,6396811311,23,4152782904.0,1,4,4157
TASK,6396811311,24,4802909509.0,1,4,4158
TASK,6396811311,25,294980400.0,1,4,4159
TASK,6396811311,26,4303301747.0,1,4,4160
TASK,6396811311,27,63690188.0,1,4,4161
TASK,6396811311,28,4802146986.0,1,4,4162
TASK,6396811311,29,855173801.0,1,4,4163
TASK,6396811311,30,1695336.0,1,4,4164
TASK,6396811311,31,4302594773.0,1,4,4165
TASK,6396811311,32,1275535.0,1,4,4166
TASK,6396811311,33,766872189.0,1,4,4167
TASK,6396811311,34,4820097379.0,1,4,4168
TASK,6396811311,35,156579103.0,1,4,4169
TASK,6396811311,36,351661434.0,1,4,4170
TASK,6396811311,37,599619.0,1,4,4171
TASK,6396811311,38,4820268323.0,1,4,4172
TASK,6396811311,39,1324986.0,1,4,4173
