event_type,job,task,machine,status,priority
TASK,6370868865,2140,4802477432.0,1,0,5611
TASK,6370834319,1945,4802477432.0,4,4,5612
TASK,6371024021,52,4802477432.0,1,4,5613
TASK,6370992609,8,4802477432.0,3,6,5614
TASK,4392480606,249,4802477432.0,1,0,,5615
TASK,6371454313,544,431794719.0,4,1,5616
TASK,6336594489,16111,431794719.0,1,0,5617
TASK,6336594489,16111,431794719.0,2,0,5618
TASK,6371725174,566,431794719.0,1,1,5619
TASK,6183750753,86,431794719.0,2,0,5620
TASK,6371733548,423,431794719.0,1,1,5621
TASK,6371224863,654,431794719.0,4,4,5622
TASK,6371733548,423,431794719.0,2,1,5623
TASK,6371725174,566,431794719.0,2,1,5624
TASK,6371834535,624,431794719.0,1,4,5625
TASK,6371834535,624,431794719.0,5,4,5626
TASK,6371873987,553,431794719.0,1,4,5627
TASK,5034777245,0,431794719.0,2,1,5628
TASK,6368123002,269,431794719.0,2,1,5629
TASK,6368123002,179,431794719.0,2,1,5630
TASK,6368123002,255,431794719.0,2,1,5631
TASK,6371896675,629,431794719.0,1,4,5632
TASK,6371896675,908,431794719.0,1,4,5633
TASK,6371896675,912,431794719.0,1,4,5634
TASK,6370577320,233,431794719.0,1,0,5635
TASK,6371873987,553,431794719.0,4,4,5636
TASK,6368123002,78,431794719.0,1,1,5637
TASK,6372012740,434,431794719.0,1,4,5638
TASK,6372014506,98,431794719.0,1,4,5639
TASK,6372014506,98,431794719.0,4,4,5640
TASK,6368123002,272,431794719.0,1,1,5641
TASK,6336594489,12612,431794719.0,1,0,5642
TASK,6371896675,908,431794719.0,4,4,5643
TASK,6371896675,912,431794719.0,4,4,5644
TASK,6371896675,629,431794719.0,4,4,5645
TASK,6303476875,26,431794719.0,1,0,5646
TASK,6336594489,16334,431794719.0,1,0,5647
TASK,6336594489,16334,431794719.0,2,0,5648
TASK,6303476875,26,431794719.0,2,0,5649
TASK,6336594489,12612,431794719.0,2,0,5650
TASK,6372057768,511,431794719.0,1,4,5651
TASK,6372012740,434,431794719.0,4,4,5652
TASK,515042969,8,431794719.0,1,0,5653
TASK,515042969,24,431794719.0,1,0,5654
TASK,6372040347,1135,431794719.0,1,0,5655
TASK,6372057768,511,431794719.0,5,4,5656
TASK,515042969,24,431794719.0,5,0,5657
TASK,6372040347,1135,431794719.0,2,0,5658
TASK,6368123002,375,431794719.0,1,1,5659
TASK,515042969,22,431794719.0,1,0,5660
TASK,6372068447,105,431794719.0,1,4,5661
TASK,6372068447,105,431794719.0,5,4,5662
TASK,6303476875,43,431794719.0,1,0,5663
TASK,5390365067,40,431794719.0,1,0,5664
TASK,6372141538,11,431794719.0,1,4,5665
TASK,6372145351,248,431794719.0,1,0,5666
TASK,6114773114,1525,431794719.0,1,0,5667
TASK,6372141538,11,431794719.0,3,4,5668
TASK,6372141538,157,431794719.0,1,4,5669
TASK,5390365067,40,431794719.0,5,0,5670
TASK,6372145351,248,431794719.0,2,0,5671
TASK,6303476875,43,431794719.0,2,0,5672
TASK,6370577320,233,431794719.0,2,0,5673
TASK,6368123002,396,431794719.0,1,1,5674
TASK,6372141538,157,431794719.0,3,4,5675
TASK,515042969,20,431794719.0,1,0,,5676
TASK,4121195473,0,336047640.0,1,10,5677
TASK,4121195473,0,336047640.0,5,10,5678
TASK,4571361683,0,336047640.0,1,9,5679
TASK,4121195473,0,336047640.0,1,10,5680
TASK,4121195473,0,336047640.0,5,10,5681
TASK,4121195473,0,336047640.0,1,10,5682
TASK,4121195473,0,336047640.0,5,10,5683
TASK,4121195473,0,336047640.0,1,10,,5684
TASK,4121195473,0,336047640.0,1,10,5685
TASK,4121195473,0,336047640.0,5,10,5686
TASK,4121195473,0,336047640.0,1,10,5687
TASK,4121195473,0,336047640.0,5,10,5688
TASK,4121195473,0,336047640.0,1,10,5689
TASK,4121195473,0,336047640.0,5,10,5690
TASK,4121195473,0,336047640.0,1,10,5691
TASK,4121195473,0,336047640.0,5,10,5692
TASK,4121195473,0,336047640.0,1,10,5693
TASK,4121195473,0,336047640.0,5,10,5694
TASK,4121195473,0,336047640.0,1,10,5695
TASK,4121195473,0,336047640.0,5,10,5696
TASK,4121195473,0,336047640.0,1,10,5697
TASK,4121195473,0,336047640.0,5,10,5698
TASK,4121195473,0,336047640.0,1,10,,5699
TASK,6373161669,1130,292324342.0,4,4,5700
TASK,6336594489,4002,292324342.0,1,0,5701
TASK,6336594489,12527,292324342.0,3,0,5702
TASK,6336594489,19982,292324342.0,3,0,5703
TASK,6373350212,8,292324342.0,1,4,5704
TASK,6373350212,8,292324342.0,5,4,5705
TASK,6373354752,8,292324342.0,1,4,5706
TASK,6373371448,41,292324342.0,1,4,5707
TASK,6373371448,41,292324342.0,4,4,5708
TASK,6336594489,4002,292324342.0,3,0,5709
TASK,6336594489,32,292324342.0,1,0,5710
TASK,6373354752,8,292324342.0,5,4,5711
TASK,6373109417,2468,292324342.0,5,0,5712
TASK,6373069960,1066,292324342.0,1,0,5713
TASK,6373546682,1063,292324342.0,1,0,5714
TASK,6373069960,1066,292324342.0,2,0,5715
TASK,6114773114,493,292324342.0,2,0,5716
TASK,6336594489,32,292324342.0,2,0,5717
TASK,6373546682,1063,292324342.0,2,0,5718
TASK,5912313637,29,292324342.0,2,0,5719
TASK,6373583000,0,292324342.0,1,8,5720
TASK,6373583000,0,292324342.0,4,8,5721
TASK,515042969,0,292324342.0,1,0,5722
TASK,515042969,1,292324342.0,1,0,5723
TASK,515042969,9,292324342.0,1,0,5724
TASK,5912313637,10,292324342.0,1,0,5725
TASK,515042969,0,292324342.0,5,0,5726
TASK,515042969,1,292324342.0,5,0,5727
TASK,515042969,9,292324342.0,5,0,5728
TASK,5912313637,10,292324342.0,2,0,5729
TASK,6373603214,0,292324342.0,1,8,5730
TASK,6373603652,0,292324342.0,1,4,5731
TASK,6373603652,0,292324342.0,4,4,5732
TASK,6373603214,0,292324342.0,4,8,5733
TASK,515042969,25,292324342.0,1,0,,5734
TASK,6373668329,0,4820417270.0,5,1,5735
TASK,6336594489,1373,4820417270.0,1,0,5736
TASK,6336594489,1373,4820417270.0,2,0,5737
TASK,6312699084,409,4820417270.0,2,0,5738
TASK,6373829170,0,4820417270.0,1,8,5739
TASK,6373829170,0,4820417270.0,4,8,5740
TASK,515042969,9,4820417270.0,1,0,5741
TASK,515042969,16,4820417270.0,1,0,5742
TASK,515042969,20,4820417270.0,1,0,5743
TASK,6373836836,0,4820417270.0,1,8,5744
TASK,6373836836,0,4820417270.0,4,8,5745
TASK,6336594489,15162,4820417270.0,1,0,5746
TASK,515042969,0,4820417270.0,1,0,5747
TASK,515042969,20,4820417270.0,1,0,5748
TASK,515042969,20,4820417270.0,1,0,5749
TASK,515042969,7,4820417270.0,1,0,5750
TASK,515042969,20,4820417270.0,1,0,5751
TASK,515042969,6,4820417270.0,1,0,5752
TASK,515042969,6,4820417270.0,5,0,5753
TASK,515042969,20,4820417270.0,5,0,5754
TASK,6336594489,15162,4820417270.0,2,0,5755
TASK,6373866117,0,4820417270.0,1,8,5756
TASK,6373866117,0,4820417270.0,4,8,5757
TASK,6336594489,17329,4820417270.0,1,0,5758
TASK,6373976673,1048,4820417270.0,1,0,5759
TASK,6373976673,1048,4820417270.0,5,0,5760
TASK,6374015094,8,4820417270.0,1,4,5761
TASK,6374015094,8,4820417270.0,5,4,5762
TASK,5950955866,242,4820417270.0,1,0,5763
TASK,6336594489,6454,4820417270.0,1,0,5764
TASK,5950955866,242,4820417270.0,5,0,5765
TASK,6336594489,6454,4820417270.0,2,0,5766
TASK,6336594489,17329,4820417270.0,2,0,5767
TASK,6374061170,0,4820417270.0,1,8,5768
TASK,6374061170,0,4820417270.0,4,8,5769
TASK,6336594489,13201,4820417270.0,1,0,5770
TASK,6369298625,23,4820417270.0,1,2,5771
TASK,6369298625,23,4820417270.0,3,2,5772
TASK,5950955866,238,4820417270.0,1,0,5773
TASK,5950955866,238,4820417270.0,5,0,5774
TASK,6336594489,13201,4820417270.0,2,0,5775
TASK,6374089493,0,4820417270.0,1,8,5776
TASK,6374089493,0,4820417270.0,4,8,5777
TASK,6303476875,183,4820417270.0,1,0,5778
TASK,6336594489,14866,4820417270.0,1,0,5779
TASK,6303476875,183,4820417270.0,2,0,5780
TASK,6336594489,14866,4820417270.0,2,0,5781
TASK,6374095086,0,4820417270.0,1,8,5782
TASK,6374095086,0,4820417270.0,4,8,5783
TASK,515042969,15,4820417270.0,1,0,5784
TASK,515042969,22,4820417270.0,1,0,5785
TASK,515042969,10,4820417270.0,1,0,5786
TASK,515042969,10,4820417270.0,5,0,5787
TASK,515042969,15,4820417270.0,5,0,5788
TASK,515042969,22,4820417270.0,5,0,5789
TASK,6374101776,0,4820417270.0,1,8,5790
TASK,6374101776,0,4820417270.0,4,8,5791
TASK,515042969,3,4820417270.0,1,0,5792
TASK,515042969,8,4820417270.0,1,0,5793
TASK,515042969,23,4820417270.0,1,0,5794
TASK,515042969,3,4820417270.0,5,0,5795
TASK,515042969,8,4820417270.0,5,0,5796
TASK,515042969,23,4820417270.0,5,0,5797
TASK,6374106576,0,4820417270.0,1,8,5798
TASK,6374106576,0,4820417270.0,4,8,5799
TASK,6374109702,4665,4820417270.0,1,0,5800
TASK,515042969,25,4820417270.0,1,0,,5801
TASK,4121195473,0,3407946425.0,1,10,5802
TASK,4121195473,0,3407946425.0,5,10,5803
TASK,4121195473,0,3407946425.0,1,10,5804
TASK,4121195473,0,3407946425.0,5,10,5805
TASK,4121195473,0,3407946425.0,1,10,5806
TASK,4121195473,0,3407946425.0,5,10,5807
TASK,4121195473,0,3407946425.0,1,10,5808
TASK,4121195473,0,3407946425.0,5,10,5809
TASK,4121195473,0,3407946425.0,1,10,,5810
TASK,6336594489,7836,1339798.0,1,0,5811
TASK,6374506961,348,1339798.0,1,4,5812
TASK,6336594489,11434,1339798.0,3,0,5813
TASK,6336594489,17664,1339798.0,3,0,5814
TASK,6374251268,5429,1339798.0,4,0,5815
TASK,6374421303,99,1339798.0,4,4,5816
TASK,6374506961,348,1339798.0,4,4,5817
TASK,6336594489,3520,1339798.0,1,0,5818
TASK,515042969,13,1339798.0,1,0,5819
TASK,515042969,2,1339798.0,1,0,5820
TASK,515042969,10,1339798.0,1,0,5821
TASK,6374420939,47,1339798.0,4,4,5822
TASK,6374614399,1379,1339798.0,1,0,5823
TASK,515042969,20,1339798.0,1,0,5824
TASK,6374614399,1379,1339798.0,4,0,5825
TASK,6336594489,19198,1339798.0,1,0,5826
TASK,6374649796,114,1339798.0,1,4,5827
TASK,6336594489,7836,1339798.0,3,0,5828
TASK,6374649796,114,1339798.0,4,4,5829
TASK,6374043631,3548,1339798.0,1,1,5830
TASK,6374027118,3090,1339798.0,1,1,5831
TASK,6374027118,3090,1339798.0,5,1,5832
TASK,6374027118,3687,1339798.0,3,1,5833
TASK,6374027118,1632,1339798.0,1,1,5834
TASK,6374027118,1632,1339798.0,4,1,5835
TASK,6374713340,0,1339798.0,1,8,5836
TASK,6374713517,0,1339798.0,1,4,5837
TASK,6374713517,0,1339798.0,4,4,5838
TASK,6374713340,0,1339798.0,4,8,5839
TASK,6374718780,0,1339798.0,1,8,5840
TASK,6374718872,0,1339798.0,1,4,5841
TASK,6374718872,0,1339798.0,4,4,5842
TASK,6374718780,0,1339798.0,4,8,5843
TASK,6374722940,11,1339798.0,1,4,5844
TASK,6374722940,11,1339798.0,5,4,5845
TASK,6374721860,954,1339798.0,1,4,5846
TASK,6374721860,954,1339798.0,5,4,5847
TASK,6374027118,2500,1339798.0,1,1,,5848
TASK,6374894254,0,336047640.0,1,4,5849
TASK,6374894254,0,336047640.0,4,4,5850
TASK,6374931934,0,336047640.0,1,4,5851
TASK,6374931934,0,336047640.0,4,4,5852
TASK,4121195473,0,336047640.0,1,10,5853
TASK,4121195473,0,336047640.0,5,10,5854
TASK,4121195473,0,336047640.0,1,10,5855
TASK,4121195473,0,336047640.0,5,10,5856
TASK,4121195473,0,336047640.0,1,10,5857
TASK,4121195473,0,336047640.0,5,10,5858
TASK,4121195473,0,336047640.0,1,10,5859
TASK,4121195473,0,336047640.0,5,10,5860
TASK,4121195473,0,336047640.0,1,10,5861
TASK,4121195473,0,336047640.0,5,10,5862
TASK,4121195473,0,336047640.0,1,10,,5863
TASK,6375291075,2,3957380417.0,1,4,5864
TASK,4121195473,0,3957380417.0,1,10,5865
TASK,4121195473,0,3957380417.0,5,10,5866
TASK,4121195473,0,3957380417.0,1,10,5867
TASK,4121195473,0,3957380417.0,5,10,5868
TASK,4121195473,0,3957380417.0,1,10,5869
TASK,4121195473,0,3957380417.0,5,10,5870
TASK,4121195473,0,3957380417.0,1,10,5871
TASK,4121195473,0,3957380417.0,5,10,5872
TASK,4121195473,0,3957380417.0,1,10,,5873
TASK,4121195473,0,3957380417.0,5,10,5874
TASK,4121195473,0,3957380417.0,1,10,5875
TASK,4121195473,0,3957380417.0,5,10,5876
TASK,4121195473,0,3957380417.0,1,10,5877
TASK,4121195473,0,3957380417.0,5,10,5878
TASK,4121195473,0,3957380417.0,1,10,5879
TASK,6375697949,0,3957380417.0,1,9,5880
TASK,6375697949,0,3957380417.0,4,9,5881
TASK,4121195473,0,3957380417.0,5,10,5882
TASK,4121195473,0,3957380417.0,1,10,,5883
TASK,6375646109,254,1094186.0,3,4,5884
TASK,6336594489,1146,1094186.0,1,0,5885
TASK,6375995201,466,1094186.0,1,4,5886
TASK,6312699084,2760,1094186.0,1,0,5887
TASK,6312699084,2760,1094186.0,2,0,5888
TASK,6376067269,1172,1094186.0,1,4,5889
TASK,6375958095,148,1094186.0,1,0,5890
TASK,6375958095,148,1094186.0,2,0,5891
TASK,6376118091,317,1094186.0,1,4,5892
TASK,6375993162,978,1094186.0,1,4,5893
TASK,6376067269,1172,1094186.0,4,4,5894
TASK,6336594489,13537,1094186.0,1,0,5895
TASK,6336594489,16529,1094186.0,3,0,5896
TASK,6375342555,1001,1094186.0,1,0,5897
TASK,6376118091,317,1094186.0,4,4,5898
TASK,6375342555,1001,1094186.0,2,0,5899
TASK,6336594489,13537,1094186.0,2,0,5900
TASK,6114773114,134,1094186.0,2,0,5901
TASK,6336594489,1146,1094186.0,2,0,5902
TASK,5567180387,39,1094186.0,2,0,5903
TASK,6375650571,33,1094186.0,1,4,5904
TASK,6114773114,116,1094186.0,1,0,5905
TASK,6375650571,33,1094186.0,3,4,5906
TASK,515042969,21,1094186.0,1,0,5907
TASK,515042969,10,1094186.0,1,0,5908
TASK,515042969,10,1094186.0,5,0,5909
TASK,515042969,21,1094186.0,5,0,5910
TASK,6114773114,116,1094186.0,2,0,5911
TASK,6375650571,462,1094186.0,1,4,5912
TASK,6375995201,466,1094186.0,4,4,5913
TASK,515042969,6,1094186.0,1,0,,5914
TASK,6376400322,247,1269401.0,4,4,5915
TASK,6375993162,1049,1269401.0,4,4,5916
TASK,6336594489,7060,1269401.0,1,0,5917
TASK,6376368762,48,1269401.0,4,4,5918
TASK,6374873772,39,1269401.0,1,0,5919
TASK,6374873772,39,1269401.0,2,0,5920
TASK,6376520416,931,1269401.0,1,4,5921
TASK,6376520416,931,1269401.0,5,4,5922
TASK,4121195473,0,1269401.0,1,10,5923
TASK,4121195473,0,1269401.0,5,10,5924
TASK,6336594489,17804,1269401.0,1,0,5925
TASK,6376584738,11,1269401.0,1,4,5926
TASK,6376584738,11,1269401.0,5,4,5927
TASK,6376620076,36,1269401.0,1,8,5928
TASK,6376620076,36,1269401.0,5,8,5929
TASK,6375342555,1156,1269401.0,1,0,5930
TASK,6336594489,7060,1269401.0,3,0,5931
TASK,4121195473,0,1269401.0,1,10,5932
TASK,4121195473,0,1269401.0,5,10,5933
TASK,6336594489,17804,1269401.0,3,0,5934
TASK,6336594489,19366,1269401.0,1,0,5935
TASK,4121195473,0,1269401.0,1,10,5936
TASK,4121195473,0,1269401.0,5,10,5937
TASK,4121195473,0,1269401.0,1,10,,5938
TASK,4121195473,0,6566598.0,1,10,5939
TASK,4121195473,0,6566598.0,5,10,5940
TASK,4121195473,0,6566598.0,1,10,5941
TASK,4121195473,0,6566598.0,5,10,5942
TASK,4121195473,0,6566598.0,1,10,5943
TASK,6376846031,0,6566598.0,1,1,5944
TASK,6376846031,0,6566598.0,4,1,5945
TASK,4121195473,0,6566598.0,5,10,5946
TASK,4121195473,0,6566598.0,1,10,5947
TASK,4121195473,0,6566598.0,5,10,5948
TASK,4121195473,0,6566598.0,1,10,5949
TASK,4121195473,0,6566598.0,5,10,5950
TASK,4121195473,0,6566598.0,1,10,5951
TASK,4121195473,0,6566598.0,5,10,5952
TASK,4121195473,0,6566598.0,1,10,,5953
TASK,6377298011,3116,410721440.0,1,4,5954
TASK,6377298011,3116,410721440.0,5,4,5955
TASK,6377298011,1330,410721440.0,1,4,5956
TASK,6377298011,1330,410721440.0,8,4,5957
TASK,6377298011,1330,410721440.0,8,4,5958
TASK,6377298011,1330,410721440.0,5,4,5959
TASK,6377298011,1913,410721440.0,1,4,5960
TASK,6377298011,1913,410721440.0,8,4,5961
TASK,6377298011,1913,410721440.0,8,4,5962
TASK,6377298011,1913,410721440.0,5,4,5963
TASK,6377298011,2216,410721440.0,1,4,5964
TASK,6377298011,2216,410721440.0,8,4,5965
TASK,6377298011,2216,410721440.0,8,4,5966
TASK,6377298011,2216,410721440.0,5,4,5967
TASK,6377298011,1049,410721440.0,1,4,5968
TASK,6377298011,1049,410721440.0,8,4,5969
TASK,6377398927,0,410721440.0,1,0,5970
TASK,6377298011,1049,410721440.0,8,4,5971
TASK,6377298011,1049,410721440.0,5,4,5972
TASK,6377298011,2372,410721440.0,1,4,5973
TASK,6377298011,2372,410721440.0,8,4,5974
TASK,6377398927,0,410721440.0,5,0,5975
TASK,6377463775,0,410721440.0,1,0,5976
TASK,6377298011,2372,410721440.0,8,4,5977
TASK,6377298011,2372,410721440.0,5,4,5978
TASK,6377298011,142,410721440.0,1,4,5979
TASK,6377298011,142,410721440.0,8,4,5980
TASK,6376741882,14,410721440.0,5,4,5981
TASK,4392480606,116,410721440.0,1,0,5982
TASK,6377298011,142,410721440.0,5,4,5983
TASK,515042969,0,410721440.0,1,0,5984
TASK,6377463775,0,410721440.0,5,0,5985
TASK,515042969,5,410721440.0,1,0,5986
TASK,4392480606,116,410721440.0,5,0,5987
TASK,5950955866,82,410721440.0,5,0,5988
TASK,6377493226,6,410721440.0,1,6,5989
TASK,6377493226,6,410721440.0,4,6,5990
TASK,4392480606,34,410721440.0,1,0,,5991
TASK,4121195473,0,336047640.0,1,10,5992
TASK,4121195473,0,336047640.0,5,10,5993
TASK,4121195473,0,336047640.0,1,10,5994
TASK,4121195473,0,336047640.0,5,10,5995
TASK,4121195473,0,336047640.0,1,10,5996
TASK,4121195473,0,336047640.0,5,10,5997
TASK,4121195473,0,336047640.0,1,10,5998
TASK,4121195473,0,336047640.0,5,10,5999
TASK,4121195473,0,336047640.0,1,10,6000
TASK,4121195473,0,336047640.0,5,10,6001
TASK,4121195473,0,336047640.0,1,10,6002
TASK,4121195473,0,336047640.0,5,10,6003
TASK,4121195473,0,336047640.0,1,10,,6004
TASK,6378046377,720,318411871.0,1,4,6005
TASK,6378046377,720,318411871.0,5,4,6006
TASK,6378046377,720,318411871.0,1,4,,6007
TASK,6378134218,1114,6640098.0,3,1,6008
TASK,6378134218,2968,6640098.0,3,1,6009
TASK,6378134218,2773,6640098.0,3,1,6010
TASK,6378134218,2629,6640098.0,3,1,6011
TASK,6378134218,2884,6640098.0,3,1,6012
TASK,6378134218,3010,6640098.0,3,1,6013
TASK,6378134218,2300,6640098.0,3,1,6014
TASK,6378134218,1695,6640098.0,3,1,6015
TASK,6378134218,81,6640098.0,3,1,6016
TASK,6378134218,376,6640098.0,1,1,6017
TASK,6378134218,1150,6640098.0,1,1,6018
TASK,6378134218,1786,6640098.0,1,1,6019
TASK,6378134218,2218,6640098.0,1,1,6020
TASK,6378134218,2499,6640098.0,1,1,6021
TASK,6378134218,2637,6640098.0,1,1,6022
TASK,6378134218,2736,6640098.0,1,1,6023
TASK,6378134218,2817,6640098.0,1,1,6024
TASK,6378134218,2832,6640098.0,1,1,6025
TASK,6378134218,2637,6640098.0,3,1,6026
TASK,6378134218,2218,6640098.0,3,1,6027
TASK,6378134218,2736,6640098.0,3,1,6028
TASK,6378134218,1150,6640098.0,3,1,6029
TASK,6378134218,376,6640098.0,3,1,6030
TASK,6378134218,2817,6640098.0,3,1,6031
TASK,6378134218,2832,6640098.0,3,1,6032
TASK,6378134218,2499,6640098.0,3,1,6033
TASK,6378134218,1786,6640098.0,3,1,6034
TASK,6378134218,997,6640098.0,1,1,6035
TASK,6378134218,2163,6640098.0,1,1,6036
TASK,6378134218,2818,6640098.0,1,1,6037
TASK,6378134218,3330,6640098.0,1,1,6038
TASK,6378134218,3842,6640098.0,1,1,6039
TASK,6378134218,4243,6640098.0,1,1,6040
TASK,6378134218,4421,6640098.0,1,1,6041
TASK,6378134218,4567,6640098.0,1,1,6042
TASK,6378134218,4591,6640098.0,1,1,6043
TASK,6378134218,4667,6640098.0,1,1,6044
TASK,6378134218,997,6640098.0,5,1,6045
TASK,6378134218,2163,6640098.0,5,1,6046
TASK,6378134218,2818,6640098.0,5,1,6047
TASK,6378134218,3330,6640098.0,5,1,6048
TASK,6378134218,3842,6640098.0,5,1,6049
TASK,6378134218,4243,6640098.0,5,1,6050
TASK,6378134218,4421,6640098.0,5,1,6051
TASK,6378134218,4567,6640098.0,5,1,6052
TASK,6378134218,4591,6640098.0,5,1,6053
TASK,6378134218,4667,6640098.0,5,1,6054
TASK,4392480606,96,6640098.0,1,0,6055
TASK,6378284529,836,6640098.0,1,1,6056
TASK,6362685211,93,6640098.0,1,0,6057
TASK,6378046377,1644,6640098.0,3,4,6058
TASK,6378347306,1357,6640098.0,1,4,6059
TASK,6378347306,1357,6640098.0,4,4,6060
TASK,6378174340,1156,6640098.0,4,4,6061
TASK,6378423283,363,6640098.0,1,4,6062
TASK,6378423283,363,6640098.0,5,4,6063
TASK,6378423283,363,6640098.0,1,4,,6064
TASK,4121195473,0,336047640.0,5,10,6065
TASK,4121195473,0,336047640.0,1,10,6066
TASK,4121195473,0,336047640.0,5,10,6067
TASK,4121195473,0,336047640.0,1,10,6068
TASK,4121195473,0,336047640.0,5,10,6069
TASK,4121195473,0,336047640.0,1,10,6070
TASK,4121195473,0,336047640.0,5,10,6071
TASK,4121195473,0,336047640.0,1,10,,6072
TASK,6379072283,11,4802885186.0,4,4,6073
TASK,6378957498,991,4802885186.0,4,4,6074
TASK,6379210540,74,4802885186.0,1,0,6075
TASK,6379210540,74,4802885186.0,4,0,6076
TASK,6378953853,1972,4802885186.0,1,4,6077
TASK,6378953853,1972,4802885186.0,5,4,6078
TASK,6378953853,1480,4802885186.0,1,4,,6079
TASK,4121195473,0,336047640.0,1,10,6080
TASK,4121195473,0,336047640.0,5,10,6081
TASK,4121195473,0,336047640.0,1,10,6082
TASK,4121195473,0,336047640.0,5,10,6083
TASK,4121195473,0,336047640.0,1,10,6084
TASK,4121195473,0,336047640.0,5,10,6085
TASK,4121195473,0,336047640.0,1,10,6086
TASK,4121195473,0,336047640.0,5,10,6087
TASK,4121195473,0,336047640.0,1,10,6088
TASK,4121195473,0,336047640.0,5,10,6089
TASK,4121195473,0,336047640.0,1,10,6090
TASK,4121195473,0,336047640.0,5,10,6091
TASK,4121195473,0,336047640.0,1,10,6092
TASK,4121195473,0,336047640.0,5,10,6093
TASK,4121195473,0,336047640.0,1,10,6094
TASK,4121195473,0,336047640.0,5,10,6095
TASK,4121195473,0,336047640.0,1,10,6096
TASK,4121195473,0,336047640.0,5,10,6097
TASK,4121195473,0,336047640.0,1,10,,6098
TASK,4121195473,0,336047640.0,1,10,6099
TASK,4121195473,0,336047640.0,5,10,6100
TASK,4121195473,0,336047640.0,1,10,6101
TASK,4121195473,0,336047640.0,5,10,6102
TASK,4121195473,0,336047640.0,1,10,6103
TASK,4121195473,0,336047640.0,5,10,6104
TASK,4121195473,0,336047640.0,1,10,6105
TASK,4121195473,0,336047640.0,5,10,6106
TASK,4121195473,0,336047640.0,1,10,,6107
TASK,6380411098,489,2072117986.0,5,0,6108
TASK,6380305456,528,2072117986.0,4,4,6109
TASK,6380417568,1854,2072117986.0,1,0,6110
TASK,6380411098,392,2072117986.0,1,0,6111
TASK,6380411098,392,2072117986.0,5,0,6112
TASK,6380411098,446,2072117986.0,1,0,,6113
TASK,6380815079,0,336047640.0,1,4,6114
TASK,6380815079,0,336047640.0,4,4,6115
TASK,6380821743,5,336047640.0,1,6,6116
TASK,6380821743,5,336047640.0,4,6,6117
TASK,4121195473,0,336047640.0,1,10,6118
TASK,6380852907,0,336047640.0,1,4,6119
TASK,6380852907,0,336047640.0,4,4,6120
TASK,4121195473,0,336047640.0,5,10,6121
TASK,4121195473,0,336047640.0,1,10,6122
TASK,4121195473,0,336047640.0,5,10,6123
TASK,6380893816,0,336047640.0,1,4,6124
TASK,6380893816,0,336047640.0,4,4,6125
TASK,4121195473,0,336047640.0,1,10,6126
TASK,4121195473,0,336047640.0,5,10,6127
TASK,4121195473,0,336047640.0,1,10,6128
TASK,6380961519,0,336047640.0,1,4,6129
TASK,6380961519,0,336047640.0,4,4,6130
TASK,4121195473,0,336047640.0,5,10,6131
TASK,4121195473,0,336047640.0,1,10,6132
TASK,6381016871,0,336047640.0,1,4,6133
TASK,6381016871,0,336047640.0,4,4,6134
TASK,4121195473,0,336047640.0,5,10,6135
TASK,4121195473,0,336047640.0,1,10,,6136
TASK,4121195473,0,765537.0,1,10,6137
TASK,4121195473,0,765537.0,5,10,6138
TASK,4121195473,0,765537.0,1,10,,6139
TASK,4121195473,0,336047640.0,1,10,6140
TASK,4121195473,0,336047640.0,5,10,6141
TASK,4121195473,0,336047640.0,1,10,6142
TASK,6381605829,0,336047640.0,1,4,6143
TASK,6381605829,0,336047640.0,4,4,6144
TASK,4121195473,0,336047640.0,5,10,6145
TASK,6381666937,0,336047640.0,1,4,6146
TASK,6381666937,0,336047640.0,4,4,6147
TASK,4121195473,0,336047640.0,1,10,6148
TASK,4121195473,0,336047640.0,5,10,6149
TASK,6381721935,0,336047640.0,1,4,6150
TASK,6381721935,0,336047640.0,4,4,6151
TASK,4121195473,0,336047640.0,1,10,6152
TASK,4121195473,0,336047640.0,5,10,6153
TASK,4121195473,0,336047640.0,1,10,6154
TASK,6381768144,0,336047640.0,1,4,6155
TASK,6381768144,0,336047640.0,4,4,6156
TASK,4121195473,0,336047640.0,5,10,6157
TASK,4121195473,0,336047640.0,1,10,6158
TASK,4121195473,0,336047640.0,5,10,6159
TASK,4121195473,0,336047640.0,1,10,6160
TASK,6381858718,0,336047640.0,1,4,6161
TASK,6381858718,0,336047640.0,4,4,6162
TASK,4121195473,0,336047640.0,5,10,6163
TASK,4121195473,0,336047640.0,1,10,,6164
TASK,4121195473,0,765537.0,1,10,6165
TASK,4121195473,0,765537.0,5,10,6166
TASK,4121195473,0,765537.0,1,10,,6167
TASK,4121195473,0,336047640.0,1,10,6168
TASK,4121195473,0,336047640.0,5,10,6169
TASK,4121195473,0,336047640.0,1,10,6170
TASK,4121195473,0,336047640.0,5,10,6171
TASK,4121195473,0,336047640.0,1,10,6172
TASK,6382676032,0,336047640.0,1,4,6173
TASK,6382676032,0,336047640.0,4,4,6174
TASK,4121195473,0,336047640.0,5,10,6175
TASK,4121195473,0,336047640.0,1,10,6176
TASK,4121195473,0,336047640.0,5,10,6177
TASK,4121195473,0,336047640.0,1,10,6178
TASK,6382743405,0,336047640.0,1,4,6179
TASK,6382743405,0,336047640.0,4,4,6180
TASK,4121195473,0,336047640.0,5,10,6181
TASK,4121195473,0,336047640.0,1,10,6182
TASK,4121195473,0,336047640.0,5,10,6183
